graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11378.36,122.006355,14.0,146.06235,6.380198,129.0808,0.07979769,0.1981684,0.555952380952381
grafo11379.92,1131.8422,140.0,411.0602,77.66878,649.51337,0.1580613,0.4096119,0.7118357487922706
grafo11380.97,1179.8146,129.0,408.0769,74.137825,663.9249,0.16232191,0.34709775,0.7865856651939127
grafo11381.92,1213.0782,146.0,389.2857,76.893745,691.82965,0.1690082,0.378651,0.8276009316770185
grafo11382.33,78.031586,1.0,138.31607,0.00036230683,72.13301,0.08374204,0.15293615,0.41414141414141414
grafo11383.38,108.02356,10.0,158.2327,6.0742903,118.2241,0.06205629,0.21012765,0.5206140350877193
grafo11384.30,63.761307,3.0,115.36809,1.7999388,66.46605,0.066411726,0.17472993,0.33833333333333326
grafo11385.36,164.10394,31.0,135.72757,15.718295,148.18568,0.13286756,0.25984794,0.6745039682539682
grafo11386.34,123.020836,12.0,126.93136,7.126042,136.18613,0.09001085,0.20091765,0.598529411764706
grafo11387.34,74.667336,3.0,133.00995,0.9271585,87.89101,0.06865947,0.15232591,0.4411764705882354
grafo11388.40,123.98236,12.0,168.42673,5.3693404,131.63034,0.08371373,0.19257334,0.6105952380952381
grafo11389.92,1144.6127,153.0,394.7847,81.742935,692.06036,0.18017238,0.3669547,0.8151915113871635
grafo11390.90,920.69745,120.0,372.8433,61.223213,627.82404,0.16718498,0.30784056,0.7318915343915344
grafo11391.96,1008.4459,100.0,395.2304,54.76496,593.95056,0.12995364,0.32713953,0.7798611111111111
grafo11392.90,821.7784,86.0,362.93002,45.63607,562.5709,0.13307923,0.28340062,0.792257495590829
grafo11393.92,1074.0057,177.0,391.64023,98.87814,734.251,0.19428936,0.32741287,0.8719202898550724
grafo11394.90,1016.516,85.0,378.03925,42.97561,534.11865,0.16572239,0.36034253,0.7540828924162258
grafo11395.31,81.917145,6.0,132.7253,3.7443614,96.442566,0.07371301,0.1840191,0.593010752688172
grafo11396.34,130.23903,5.0,148.48894,2.7764988,86.134735,0.09275666,0.2588424,0.6322829131652661
grafo11397.32,50.392544,0.0,141.87617,0.0,69.1512,0.06112618,0.11072457,0.3098958333333335
grafo11398.37,110.896126,9.0,171.75943,4.0754476,119.535515,0.08712995,0.20598234,0.5555555555555556
grafo11399.32,86.906784,4.0,137.25922,1.3302546,103.397606,0.07793067,0.17408186,0.5143229166666667
grafo11400.38,108.956154,12.0,172.73132,7.0225034,134.94414,0.069457956,0.18736744,0.5883771929824562
grafo11401.33,132.275,11.0,135.45807,6.257994,103.083824,0.09588867,0.29525706,0.5318181818181819
grafo11402.95,1150.4207,62.0,400.6744,33.547245,527.2173,0.12995706,0.3952766,0.7269172932330827
grafo11403.44,166.97371,22.0,176.70445,13.622486,180.2381,0.088863745,0.20764458,0.6505140692640692
grafo11404.92,1062.0045,87.0,399.11234,47.874012,620.0142,0.13294522,0.3657721,0.834860248447205
grafo11405.92,1180.6643,151.0,378.30655,85.40915,686.66846,0.162248,0.36839786,0.8945522774327123
grafo11406.92,1324.461,114.0,399.09116,60.545784,608.3885,0.19362742,0.46538085,0.7469155844155844
grafo11407.92,1022.2184,93.0,380.34296,50.51237,570.62714,0.1339994,0.36478934,0.7372670807453416
grafo11408.92,1044.4933,144.0,393.6557,74.1515,674.2817,0.1585514,0.34731403,0.7906573498964804
grafo11409.34,205.92633,4.0,144.18765,1.5539534,86.66941,0.12245892,0.36577561,0.4142156862745098
grafo11410.37,139.94864,18.0,158.49208,10.434805,141.66399,0.11510014,0.21952088,0.5092020592020592
grafo11411.37,93.625565,11.0,178.39435,5.2373166,126.15535,0.070541374,0.22034523,0.571846846846847
grafo11412.32,55.740562,2.0,134.05226,0.31316733,70.46021,0.060280636,0.14473586,0.19895833333333335
grafo11413.96,1156.4363,79.0,414.83472,40.232937,567.5545,0.15297972,0.38653407,0.7255952380952382
grafo11414.36,116.067444,14.0,143.82939,4.3017,119.17336,0.102960736,0.24141978,0.6613095238095237
grafo11415.35,106.35454,8.0,141.5232,3.7233758,108.59521,0.082937725,0.20713761,0.6214285714285714
grafo11416.35,189.557,9.0,131.20961,6.604126,105.0426,0.12110644,0.35766903,0.6899319727891157
grafo11417.37,146.01175,12.0,144.20609,4.4172425,142.43564,0.08624284,0.21306947,0.6897683397683398
grafo11418.36,139.08154,21.0,148.2222,11.311542,141.73479,0.09374226,0.2535782,0.680952380952381
grafo11419.92,1159.23,126.0,394.71045,65.991974,666.5761,0.1749279,0.37555173,0.7660843685300207
grafo11420.92,1034.9249,126.0,379.9657,68.61515,635.66785,0.1834066,0.3437925,0.7982742800677584
grafo11421.31,104.601616,13.0,124.19609,4.3141994,103.53048,0.08674689,0.23344932,0.6284946236559139
grafo11422.34,70.61668,2.0,146.60403,1.2337573,99.78067,0.075951405,0.14968486,0.5024509803921569
grafo11423.35,102.82439,11.0,156.12971,6.158611,114.185036,0.099992454,0.19128901,0.5241723356009071
