graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11391.96,706.7743,57.0,394.6363,26.058851,495.05087,0.12835792,0.25239623,0.7325314153439154
grafo11392.90,748.8457,88.0,358.25018,41.137474,529.16315,0.14509119,0.27060544,0.7407716049382717
grafo11393.92,908.8261,145.0,399.38474,73.110245,673.4473,0.1721705,0.2738639,0.8212560386473431
grafo11394.90,708.051,57.0,365.59058,31.319052,458.2943,0.13328671,0.26674914,0.7291931216931218
grafo11395.31,58.696884,4.0,136.34116,0.6983699,83.98926,0.05175069,0.15401205,0.467741935483871
grafo11396.34,38.399708,1.0,148.35814,1.5707963,63.881516,0.034199774,0.08265865,0.194607843137255
grafo11397.32,37.655945,0.0,138.09286,0.0,61.90533,0.028216625,0.09962023,0.17395833333333344
grafo11398.37,76.915794,11.0,162.20145,,106.861496,0.051283393,0.16152875,0.3604890604890604
grafo11399.32,66.41746,5.0,124.99713,1.7997546,91.40116,0.06023928,0.15517014,0.4307291666666666
grafo11400.38,80.186584,9.0,172.2464,5.000307,117.60074,0.05346398,0.14022174,0.5811403508771931
grafo11401.33,59.24386,2.0,126.282776,0.25678533,77.18508,0.055933703,0.12816305,0.2621212121212121
grafo11402.95,542.14453,31.0,379.47656,12.895404,365.67764,0.0891762,0.19894081,0.5465664160401
grafo11403.44,121.92405,13.0,173.33572,5.2413106,152.10318,0.082336776,0.16098501,0.59883658008658
grafo11404.92,662.43225,56.0,386.19016,26.243526,461.26456,0.11625775,0.23480046,0.6526656314699795
grafo11405.92,817.8847,81.0,363.99527,39.43494,552.4966,0.14383976,0.27493286,0.783786231884058
grafo11406.92,563.98346,37.0,384.14008,15.456363,406.4223,0.091348074,0.22272061,0.6388328157349896
grafo11407.92,704.7499,55.0,381.30014,25.296791,457.7194,0.11301685,0.26750246,0.6250388198757764
grafo11408.92,850.0395,115.0,381.6571,51.05999,592.10333,0.1583701,0.290049,0.7586999654934439
grafo11409.34,22.306986,0.0,143.96109,0.0,52.249046,0.031775933,0.058785487,0.12254901960784315
grafo11410.37,77.65081,14.0,156.71507,7.570446,111.03067,0.06776221,0.1569824,0.4504504504504505
grafo11411.37,62.94826,8.0,172.65985,,108.89162,0.047657743,0.15245162,0.3903153153153154
grafo11412.32,31.871706,1.0,134.73683,0.09707021,60.175953,0.035470143,0.091623634,0.25260416666666663
grafo11413.96,691.7466,42.0,406.1396,19.060968,439.84457,0.10809301,0.237642,0.6599578373015875
grafo11414.36,76.02798,11.0,139.64359,3.3730407,101.6103,0.060789388,0.15152948,0.5175264550264551
grafo11415.35,48.320538,2.0,138.78365,0.9705876,84.163155,0.042512782,0.09814103,0.35190476190476205
grafo11416.35,40.733597,1.0,150.43018,1.5707963,65.64538,0.03793597,0.08387373,0.24428571428571444
grafo11417.37,72.444466,7.0,145.93011,2.3994231,108.49464,0.057406288,0.12566607,0.38130630630630635
grafo11418.36,81.877754,9.0,134.83803,2.1928525,113.16122,0.086763136,0.1446086,0.4726190476190476
grafo11419.92,840.3563,91.0,385.46838,41.103107,555.9448,0.14498892,0.28160545,0.8132634575569359
grafo11420.92,773.6899,98.0,382.67722,50.320488,563.1718,0.15008342,0.28418285,0.6726535541752934
grafo11421.31,57.291004,5.0,141.52983,1.1993589,84.6597,0.05533219,0.15225062,0.5129032258064516
grafo11422.34,53.097927,2.0,149.01697,0.8165265,88.59382,0.03987143,0.12201479,0.40343137254901973
grafo11423.35,71.31721,11.0,152.59346,10.09332,104.88003,0.05031448,0.15901347,0.45680272108843534
grafo11424.95,670.8028,59.0,391.72144,23.325724,497.54843,0.10343659,0.23678951,0.6312663067926225
grafo11425.38,86.06764,7.0,160.99402,3.2602427,119.464195,0.06744159,0.1481792,0.4901629072681706
grafo11426.33,12.69505,2.0,125.13519,3.1415925,53.440044,0.017726542,0.048811097,0.0
grafo11427.35,50.543816,1.0,147.99043,0.49766642,86.817665,0.03777047,0.0901388,0.4661904761904764
grafo11428.39,107.41898,11.0,178.60153,,129.86696,0.081071086,0.16375163,0.5067155067155067
grafo11429.37,50.179695,4.0,125.72785,1.2958359,93.1266,0.042523522,0.1015002,0.4346846846846847
grafo11430.91,743.7972,73.0,372.18405,33.738625,505.79187,0.15248019,0.275963,0.7214372928658643
grafo11431.92,752.19586,76.0,364.66248,31.22125,522.62146,0.13844155,0.28447327,0.7078761214630781
grafo11432.92,686.1991,62.0,379.8707,25.666788,502.90982,0.12532379,0.24400875,0.7632634575569359
grafo11433.92,906.0137,122.0,368.23187,58.153603,619.1676,0.18619527,0.29875788,0.827342132505176
grafo11434.33,63.606834,10.0,143.46643,5.42484,103.24466,0.053594522,0.13893677,0.48922558922558923
grafo11435.92,570.15466,26.0,373.26102,12.274883,380.51538,0.09785453,0.18535104,0.5243400621118013
grafo11436.37,83.078026,10.0,178.95464,6.4889445,125.00362,0.052678827,0.16836403,0.5241956241956243
grafo11437.36,84.92095,7.0,138.45665,2.6944103,112.897896,0.06328285,0.1572594,0.5716931216931216
grafo11438.37,66.94512,5.0,148.39383,3.8307903,96.53093,0.055832464,0.11812527,0.3355855855855856
grafo11439.92,810.53534,91.0,392.7086,38.273415,596.1156,0.14628741,0.2723202,0.7973516218081436
grafo11440.90,770.45416,96.0,377.8428,50.243595,551.2122,0.16010208,0.28664815,0.7485445727112394
grafo11441.38,76.39602,12.0,163.9194,13.038378,102.5753,0.0451709,0.15124735,0.44291979949874694
grafo11442.33,57.22467,1.0,138.06352,0.5128594,82.68047,0.03659805,0.1442329,0.3698653198653199
grafo11443.35,71.31721,11.0,141.97783,10.09332,104.88003,0.05031448,0.15901347,0.45680272108843534
grafo11444.36,63.004776,8.0,169.72102,,106.61696,0.046680164,0.1468214,0.37916666666666676
grafo11445.36,40.085514,1.0,154.1621,0.13008103,76.66539,0.038675338,0.08917251,0.3152116402116403
grafo11446.96,758.71344,74.0,405.6993,34.97931,568.6456,0.103494614,0.24596837,0.7409060846560847
grafo11447.37,75.94648,9.0,148.4834,5.038131,113.70401,0.059979606,0.13197896,0.4643822393822393
grafo11448.91,640.30365,73.0,377.36008,33.72342,487.23257,0.1133018,0.2563556,0.6738182452468167
grafo11449.36,56.852592,4.0,157.85707,3.6156497,97.35562,0.042136937,0.113012604,0.3385582010582011
grafo11450.37,61.08058,6.0,176.637,,99.06397,0.053727385,0.14200704,0.45238095238095233
grafo11451.32,17.782274,0.0,128.03258,0.0,50.318195,0.020337315,0.05119265,0.0
grafo11452.38,105.197334,14.0,154.31094,5.4473977,123.81268,0.0694479,0.17292276,0.4960526315789474
grafo11453.91,829.2278,91.0,360.15073,42.913895,538.9566,0.16305551,0.27856675,0.6701726844583987
grafo11454.31,58.696884,4.0,133.58263,0.6983699,83.98926,0.05175069,0.15401205,0.467741935483871
grafo11455.35,32.282093,3.0,167.5609,4.712389,59.999428,0.021355629,0.10399913,0.11904761904761907
grafo11456.32,24.32397,2.0,137.33643,,54.756813,0.022452494,0.079501465,0.09843749999999996
grafo11457.92,910.1766,132.0,369.4572,69.536156,594.988,0.17489658,0.31271768,0.8037353347135956
grafo11458.100,1002.15027,135.0,417.45953,69.41409,702.178,0.17705303,0.29137745,0.7749996392496393
grafo11459.37,73.197586,11.0,163.24242,10.526065,109.90023,0.04766006,0.15078062,0.362934362934363
grafo11460.37,100.258156,19.0,159.60211,8.549833,141.37573,0.06657568,0.1727968,0.5421278421278422
grafo11461.35,71.31721,11.0,145.8356,10.09332,104.88003,0.05031448,0.15901347,0.45680272108843534
grafo11462.39,98.05991,12.0,164.81662,7.316635,127.15791,0.06747727,0.16548833,0.6082112332112333
grafo11463.33,34.918552,2.0,121.77685,0.13527688,64.38861,0.041415174,0.09072528,0.21010101010101012
grafo11464.35,83.878006,8.0,144.01021,3.3799157,107.45288,0.06783137,0.15382245,0.5338095238095237
grafo11465.34,49.86857,3.0,143.34863,1.9247345,75.92414,0.042575315,0.11348974,0.2773109243697479
grafo11466.39,73.126434,4.0,168.87476,2.6307364,107.68658,0.05152273,0.11787329,0.331074481074481
grafo11467.37,97.93553,9.0,126.27877,3.0154207,107.42569,0.078085415,0.17371173,0.46756756756756757
grafo11468.36,80.31107,15.0,136.03287,6.5230255,106.936714,0.07628117,0.16315626,0.4747685185185184
grafo11469.96,872.5262,107.0,378.9094,51.93337,605.24396,0.15802039,0.28367648,0.7329241071428572
grafo11470.91,827.5456,95.0,378.44254,44.88916,589.51764,0.16453749,0.281287,0.8321119356833643
grafo11471.91,666.89886,95.0,390.45615,54.80637,553.03876,0.115723245,0.26659313,0.7976923869781013
grafo11472.91,874.3209,100.0,355.2898,47.13704,602.8939,0.158104,0.28560838,0.7405285190999478
grafo11473.37,76.04457,1.0,160.77562,0.24303167,90.51521,0.05296289,0.12024534,0.34774774774774775
grafo11474.41,94.53371,6.0,167.90776,,110.44358,0.060953576,0.12430871,0.35853658536585364
grafo11475.35,73.98622,9.0,147.67361,2.716776,121.45001,0.039478004,0.1510964,0.6183333333333334
grafo11476.32,38.115334,1.0,118.41802,0.14548925,65.44797,0.043016203,0.088072196,0.20885416666666667
grafo11477.36,83.972244,8.0,140.1503,1.4831975,109.640045,0.0714413,0.15225554,0.455026455026455
grafo11478.39,103.07322,21.0,145.86203,10.453061,137.63713,0.08764643,0.18502495,0.7014957264957264
grafo11479.37,76.20227,12.0,171.52773,,109.74833,0.04409242,0.16048771,0.4124839124839125
grafo11480.93,741.83606,65.0,372.49576,29.8757,468.0762,0.1466584,0.26874822,0.7139272913466461
grafo11481.32,77.12215,6.0,129.41786,2.1001875,98.9554,0.051626094,0.16271202,0.5060763888888888
grafo11482.39,87.80265,5.0,141.91788,0.9416631,107.14886,0.061528314,0.14349185,0.37564102564102575
grafo11483.33,48.203094,1.0,124.641624,0.042867523,86.79558,0.039378673,0.09697739,0.4976190476190476
grafo11484.33,28.318941,4.0,146.10397,,61.24104,0.024605833,0.08406384,0.15959595959595962
grafo11485.39,131.2485,19.0,155.90662,9.270312,153.58621,0.07063414,0.19656341,0.6903947903947905
grafo11486.37,49.80929,2.0,154.44392,0.40201563,93.56503,0.042034216,0.097634405,0.4076576576576576
grafo11487.91,698.6328,68.0,384.8873,32.82309,507.8963,0.11719671,0.26613396,0.7928353392639107
grafo11488.91,842.4801,107.0,379.3398,54.680927,590.0553,0.16549562,0.29121858,0.8175693354264784
grafo11489.31,57.697857,3.0,125.06166,1.9110619,89.84268,0.048442837,0.13604988,0.5422043010752688
grafo11490.35,69.447136,5.0,131.96185,1.8125274,105.39505,0.05485562,0.1363768,0.5116666666666667
grafo11491.96,728.31793,69.0,420.19202,30.834175,529.79205,0.109065674,0.25031123,0.7007233796296296
grafo11492.35,65.32441,10.0,140.15425,2.4302223,103.07671,0.06850172,0.12935913,0.5565986394557823
grafo11493.37,87.48655,18.0,144.41031,7.6306033,122.27269,0.078214124,0.15728737,0.5087516087516089
grafo11494.34,51.24577,1.0,143.37914,0.24922968,88.61927,0.03600924,0.10462465,0.3719187675070027
grafo11495.39,89.84163,11.0,154.86836,3.99613,127.4907,0.0688183,0.13562699,0.5978021978021979
grafo11496.38,35.43489,2.0,147.28667,0.56550455,81.88234,0.03385989,0.091765985,0.2210526315789474
grafo11497.36,95.46277,20.0,153.39842,7.9802046,132.57295,0.085386515,0.16488993,0.6330687830687831
grafo11498.40,116.35102,11.0,163.89806,3.693586,138.27844,0.07581068,0.17152111,0.6305952380952381
grafo11499.35,62.52838,1.0,147.55817,0.07621986,82.933945,0.06055023,0.13039134,0.3642857142857142
grafo11500.36,66.26927,14.0,141.27469,15.243513,106.91913,0.04263939,0.14042245,0.36496913580246904
grafo11501.35,30.934292,1.0,142.48395,,68.97938,0.033168186,0.07621174,0.15333333333333332
