graph_id,stress,xing,xangle,iangle,ring
grafo560.18,8.751619,0.0,0.0,76.880424,24.564142
grafo561.20,14.400413,0.0,0.0,81.78772,43.826256
grafo562.14,13.01334,5.0,2.8583004,55.298153,36.055008
grafo563.19,24.958248,16.0,7.9908614,72.86165,59.016373
grafo564.12,3.0960279,0.0,0.0,54.292557,12.639562
grafo565.17,7.327773,0.0,0.0,75.67137,22.05008
grafo566.18,12.857431,0.0,0.0,83.71918,32.96429
grafo567.14,5.002597,0.0,0.0,49.12971,22.730259
grafo568.20,9.593705,0.0,0.0,83.02673,24.99103
grafo569.28,23.689608,0.0,0.0,117.143234,47.674755
grafo570.16,6.6043277,1.0,0.09942099,59.82077,31.80774
grafo571.12,2.0487025,0.0,0.0,53.926376,12.748145
grafo572.17,7.8572855,0.0,0.0,71.79103,22.758026
grafo573.13,8.815252,5.0,3.2544653,41.257088,29.173656
grafo574.12,7.839165,4.0,1.3098083,44.543404,27.706833
grafo575.25,24.778538,3.0,0.60847443,105.79463,49.413315
grafo576.12,4.2137074,1.0,0.4379271,49.013588,18.91514
grafo577.13,4.7681217,0.0,0.0,46.56284,19.073452
grafo578.26,25.529457,0.0,0.0,117.645325,48.179363
grafo579.35,43.038586,0.0,0.0,169.76671,68.96326
grafo580.29,51.85937,10.0,6.0925193,116.83567,87.05588
grafo581.23,21.065273,2.0,0.21375862,85.500114,63.006832
grafo582.15,4.3480606,0.0,0.0,52.42119,21.70372
grafo583.15,8.713278,4.0,1.68328,60.914852,27.34316
grafo584.25,28.474411,2.0,1.1525629,115.242325,56.65975
grafo585.15,5.146372,0.0,0.0,62.232098,23.345676
grafo586.10,1.9318155,0.0,0.0,45.27439,11.369022
grafo587.10,1.8100396,0.0,0.0,41.677197,11.315465
grafo588.19,10.168974,0.0,0.0,73.39059,26.423141
grafo589.12,3.2682853,0.0,0.0,48.92471,16.101818
grafo590.15,11.4937,4.0,1.8211272,69.27951,37.391914
grafo591.25,17.979416,0.0,0.0,114.71833,43.374454
grafo592.14,4.9380164,0.0,0.0,51.9665,18.534286
grafo593.12,8.5593605,1.0,0.08663793,53.32613,25.587261
grafo594.11,2.83907,0.0,0.0,46.56457,13.562736
grafo595.13,3.313084,0.0,0.0,52.90095,19.053965
grafo596.14,3.3601663,0.0,0.0,51.864014,20.040478
grafo597.17,13.396222,4.0,1.6313198,75.48324,42.213993
grafo598.33,71.78785,17.0,7.5081825,136.95934,124.79011
grafo599.18,6.0785747,0.0,0.0,78.25551,22.69016
grafo600.19,8.705238,1.0,0.10032931,75.990234,28.644424
grafo601.19,14.106366,2.0,0.8440448,63.768875,34.655476
grafo602.15,9.300821,2.0,0.80556315,52.307175,29.143465
grafo603.26,14.371427,0.0,0.0,114.561646,33.9556
grafo604.12,1.9839444,0.0,0.0,51.24805,11.996107
grafo605.22,21.997156,1.0,0.087949455,94.191216,43.42699
grafo606.21,20.932367,4.0,1.6708717,92.22489,49.996777
grafo607.15,5.0343037,0.0,0.0,56.869556,22.995413
grafo608.13,3.6957824,0.0,0.0,55.301853,14.602631
grafo609.12,2.6837347,0.0,0.0,49.09367,14.677315
grafo610.29,45.88378,8.0,4.3744354,116.54677,84.37195
grafo611.12,2.1509147,0.0,0.0,51.949863,14.450279
grafo612.11,3.562711,0.0,0.0,39.979454,12.477417
grafo613.10,2.1094923,0.0,0.0,45.72845,10.656405
grafo614.25,18.793697,1.0,0.93733627,108.05552,48.15533
grafo615.15,14.057624,6.0,2.320564,59.842087,39.80348
grafo616.19,25.14635,9.0,5.3676734,67.95924,52.776802
grafo617.17,7.5720873,1.0,0.045939315,73.98721,32.388096
grafo618.13,6.901597,2.0,0.54504466,52.19155,28.129463
grafo619.13,5.3538938,0.0,0.0,47.5346,20.233253
grafo620.27,27.205328,2.0,1.3683648,120.96712,39.64417
grafo621.19,14.835616,7.0,4.122635,66.979416,45.090508
grafo622.23,20.818285,3.0,0.5579931,95.88807,45.162674
grafo623.13,2.5198176,0.0,0.0,53.884846,13.717205
grafo624.17,10.2480345,0.0,0.0,70.99643,31.43194
grafo625.14,2.4549513,0.0,0.0,46.01416,16.677328
grafo626.11,4.7520156,0.0,0.0,47.663403,21.567703
grafo627.27,27.785534,0.0,0.0,117.63978,48.890747
grafo628.14,7.8375893,1.0,0.21255168,55.14351,25.370573
grafo629.14,8.3560095,0.0,0.0,57.967846,27.260153
grafo630.21,16.308128,2.0,0.9370897,77.84852,48.35115
grafo631.16,6.1320095,1.0,0.08486551,65.985954,22.860903
grafo632.13,5.179416,1.0,0.09245547,45.57489,20.76898
grafo633.10,1.7581227,0.0,0.0,45.942062,10.632657
grafo634.24,25.049124,1.0,0.5178734,103.048164,66.14145
grafo635.13,6.9215207,1.0,0.26321775,45.982597,25.024263
grafo636.29,48.990707,1.0,0.9168665,130.84558,67.83883
grafo637.13,3.2063549,0.0,0.0,42.014957,13.088678
grafo638.12,3.75476,0.0,0.0,45.33923,23.136654
grafo639.14,7.856018,3.0,1.8861272,52.37259,30.957178
grafo640.16,6.2923617,0.0,0.0,68.13857,19.487843
grafo641.21,8.767026,0.0,0.0,86.47529,33.313602
grafo642.14,4.0666413,0.0,0.0,63.732147,19.709135
grafo643.12,4.316081,1.0,0.51234037,48.72003,19.967545
grafo644.14,4.539541,0.0,0.0,52.14823,22.928835
grafo645.17,8.323149,0.0,0.0,62.701717,29.451235
grafo646.25,20.748867,0.0,0.0,104.92031,38.426647
grafo647.78,428.17834,28.0,17.741291,336.90652,301.94672
grafo648.39,58.047848,1.0,0.041875914,173.76714,68.8393
grafo649.14,12.625927,8.0,2.991416,56.936253,40.221478
grafo650.12,2.5334992,0.0,0.0,46.638885,12.42568
grafo651.16,8.347444,0.0,0.0,73.26448,21.81308
grafo652.14,5.036221,0.0,0.0,63.922394,16.486403
grafo653.12,1.8983717,0.0,0.0,55.01183,14.438914
grafo654.25,23.617348,0.0,0.0,113.74788,42.091373
grafo655.23,20.38722,0.0,0.0,104.05158,39.054943
grafo656.22,20.170628,3.0,0.57890874,84.35414,48.305325
grafo657.15,10.524465,4.0,1.7276318,57.23569,33.900642
grafo658.15,8.944489,1.0,0.08366583,51.67626,32.451138
grafo659.14,5.671859,0.0,0.0,53.491966,24.416899
grafo660.13,9.913815,4.0,2.199836,54.332348,32.248047
grafo661.16,6.92943,0.0,0.0,62.073624,23.767765
grafo662.14,3.73706,0.0,0.0,56.54136,18.385788
grafo663.19,11.359391,1.0,0.30667433,71.63165,28.586382
grafo664.22,20.902304,2.0,0.62373173,87.63754,48.23469
grafo665.13,4.6475596,0.0,0.0,61.686203,15.321824
grafo666.12,6.661437,1.0,0.39743397,39.664623,21.663153
grafo667.12,2.5883694,0.0,0.0,42.944874,14.860566
grafo668.16,6.052572,0.0,0.0,60.225983,24.934404
grafo669.12,4.511231,0.0,0.0,50.61186,16.278946
grafo670.15,13.798461,2.0,0.3047976,48.365448,30.363565
grafo671.13,4.18223,0.0,0.0,50.31841,20.222733
grafo672.39,55.777386,1.0,0.36093926,156.22478,69.30695
grafo673.18,6.8478966,0.0,0.0,70.108795,32.828415
grafo674.15,7.6364865,1.0,0.56000817,51.239162,26.320328
grafo675.11,3.5400724,0.0,0.0,44.101475,13.318963
grafo676.11,2.5318022,0.0,0.0,42.517902,11.194999
grafo677.17,8.673118,0.0,0.0,64.419624,29.1423
grafo678.17,11.239084,2.0,0.90888774,65.89275,40.620472
grafo679.20,15.358058,1.0,0.17642874,75.81202,41.49978
grafo680.37,53.15663,1.0,0.3686342,152.08446,89.34003
grafo681.35,76.26886,13.0,5.1398973,133.6992,125.16458
grafo682.16,8.441348,1.0,0.5394112,64.788475,28.946426
grafo683.22,18.933098,2.0,0.64209694,92.207565,47.810062
grafo684.12,8.035383,2.0,0.9878362,44.88589,26.743837
grafo685.11,2.257176,0.0,0.0,46.54843,12.911614
grafo686.23,21.457598,1.0,0.2203819,100.840294,42.824337
grafo687.14,10.877124,6.0,2.8242776,56.745247,35.37118
grafo688.10,2.502566,0.0,0.0,45.709793,11.369923
grafo689.10,1.8918555,0.0,0.0,39.501858,11.558627
grafo690.11,6.0745187,1.0,0.22826472,34.09227,24.779686
grafo691.12,3.1100621,0.0,0.0,42.473297,14.556683
grafo692.22,24.041384,2.0,1.4460714,86.982994,59.049225
grafo693.16,3.5372143,0.0,0.0,58.334526,25.389751
grafo694.22,12.399549,0.0,0.0,96.30796,34.159267
grafo695.36,90.19553,17.0,8.645,161.65865,140.26833
grafo696.12,7.080287,2.0,0.6874877,41.173992,27.926355
grafo697.15,14.2162895,7.0,2.2407305,66.38866,41.179295
grafo698.20,27.913721,10.0,3.6211956,84.07658,57.52193
grafo699.14,3.8315496,0.0,0.0,59.04838,15.41852
grafo700.14,5.06588,0.0,0.0,62.74903,16.69084
grafo701.14,10.055295,2.0,0.72273254,49.745224,32.594696
grafo702.12,3.682084,0.0,0.0,35.663857,14.618421
grafo703.19,15.399213,5.0,2.263184,69.38486,52.07121
grafo704.17,11.824765,2.0,0.5616643,66.772095,31.210323
grafo705.16,18.244308,5.0,2.154996,65.0006,42.973442
grafo706.18,17.7746,2.0,0.30564567,67.19963,46.012096
grafo707.15,4.703268,0.0,0.0,62.37017,20.878328
grafo708.22,22.532822,4.0,1.4952034,85.03632,55.15806
grafo709.17,8.421547,1.0,0.10199049,61.72904,33.251595
grafo710.15,10.670885,4.0,1.3244861,50.01512,34.017296
grafo711.13,7.4220104,0.0,0.0,60.743233,24.987276
grafo712.21,14.708037,3.0,0.72449243,77.05192,36.05147
grafo713.12,4.390778,0.0,0.0,49.70735,16.433811
grafo714.13,4.953285,1.0,0.13812065,57.54678,20.567442
grafo715.30,41.70915,1.0,0.38022053,136.33522,73.10475
grafo716.13,4.487213,0.0,0.0,58.134266,15.818799
grafo717.10,1.8466681,0.0,0.0,45.193146,11.684965
grafo718.10,2.4011333,0.0,0.0,43.620625,11.456883
grafo719.14,4.5520563,0.0,0.0,65.402016,16.599771
grafo720.14,5.0306926,0.0,0.0,45.971497,23.441042
grafo721.17,7.834326,1.0,0.13168116,66.06471,31.165298
grafo722.15,4.865556,0.0,0.0,56.21322,23.166555
grafo723.17,9.145918,0.0,0.0,65.02191,30.717793
grafo724.18,7.7492347,0.0,0.0,69.20198,29.859509
grafo725.15,5.4725513,0.0,0.0,53.53967,16.373539
grafo726.14,4.057026,0.0,0.0,50.07853,20.208673
grafo727.13,7.718097,1.0,0.03797136,49.129154,29.256332
grafo728.28,31.821451,0.0,0.0,120.81914,71.68745
grafo729.15,4.6568747,0.0,0.0,66.931015,17.980412
grafo730.12,4.0238223,1.0,0.5701357,43.65928,17.371609
grafo731.14,3.6416807,0.0,0.0,56.932858,18.029823
grafo732.35,81.847946,6.0,3.2021596,138.93733,114.95126
grafo733.43,85.574326,8.0,3.4360552,185.5291,132.21321
grafo734.14,4.816935,0.0,0.0,50.634884,24.85979
grafo735.15,4.1264915,0.0,0.0,66.48062,16.330496
grafo736.13,3.8622358,0.0,0.0,48.31611,16.846483
grafo737.14,3.9751754,0.0,0.0,58.60466,17.918839
grafo738.12,4.505503,2.0,0.4186376,41.20261,21.230417
grafo739.15,5.1308084,0.0,0.0,60.718872,24.10771
grafo740.11,1.2700182,0.0,0.0,41.03462,12.70107
grafo741.14,3.696655,0.0,0.0,56.1717,17.372185
grafo742.13,4.8803296,0.0,0.0,40.50646,21.963299
grafo743.32,56.13445,2.0,0.5650572,143.89415,86.448616
grafo744.28,25.521559,1.0,0.31808963,125.53191,45.96418
grafo745.32,36.37609,2.0,0.53905874,132.41092,63.533173
grafo746.13,3.544881,0.0,0.0,48.889267,16.822817
grafo747.12,2.9222586,0.0,0.0,52.610706,14.865718
grafo748.11,2.7346122,0.0,0.0,45.702957,13.018844
grafo749.11,1.0544714,0.0,0.0,47.10948,11.64188
grafo750.12,3.7834327,0.0,0.0,53.20349,14.713533
grafo751.11,4.0446987,0.0,0.0,48.872772,15.283212
grafo752.76,458.80902,36.0,21.272335,314.0285,318.0701
grafo753.26,20.129707,1.0,0.22179613,107.19566,42.939846
grafo754.16,11.495441,1.0,0.12284833,59.108906,33.855686
grafo755.20,9.342426,0.0,0.0,83.757126,28.95736
grafo756.12,3.4238658,0.0,0.0,55.459503,12.831658
grafo757.16,12.438653,0.0,0.0,75.32194,33.263386
grafo758.10,2.135452,0.0,0.0,45.211136,11.511548
grafo759.11,3.6149313,0.0,0.0,44.084557,17.405685
grafo760.13,2.8842287,0.0,0.0,55.852417,16.870361
grafo761.13,3.4678602,0.0,0.0,51.202175,17.599028
grafo762.27,38.382706,3.0,1.4660007,119.38182,70.249664
grafo763.18,15.169432,2.0,0.60266453,62.341522,40.019596
grafo764.23,17.325254,1.0,0.50070685,100.41489,43.89927
grafo765.37,63.7092,4.0,3.2767248,163.31569,103.82855
grafo766.12,2.5731428,0.0,0.0,39.941338,15.026552
grafo767.22,12.168564,0.0,0.0,85.312256,27.911201
grafo768.28,42.243977,3.0,1.4514908,115.4709,70.37674
grafo769.14,3.2606318,0.0,0.0,51.26622,14.949602
grafo770.12,1.8840704,0.0,0.0,52.297043,14.305155
grafo771.19,10.871871,0.0,0.0,81.72126,23.647774
grafo772.11,3.6524882,0.0,0.0,39.877785,16.152122
grafo773.12,3.718633,0.0,0.0,41.41465,16.689009
grafo774.17,7.4090543,0.0,0.0,67.77536,26.614553
grafo775.17,14.519786,2.0,0.61286116,66.693184,42.618168
grafo776.36,79.32628,21.0,14.015644,140.00882,137.93996
grafo777.14,4.327139,0.0,0.0,57.9069,20.72691
grafo778.15,9.8251095,1.0,0.10346205,51.63226,25.6931
grafo779.13,2.235961,0.0,0.0,52.605976,18.155613
grafo780.15,4.3363633,0.0,0.0,49.455853,19.945
grafo781.12,2.1562438,0.0,0.0,51.651005,14.371845
grafo782.10,2.9340432,0.0,0.0,44.715416,10.850669
grafo783.15,10.098935,2.0,0.28775787,55.422035,29.226955
grafo784.18,18.289436,4.0,1.8888178,70.55239,43.96897
grafo785.16,5.9589663,0.0,0.0,69.8714,19.50964
grafo786.20,16.422411,1.0,0.13929926,79.13424,40.322723
grafo787.15,9.275516,3.0,1.2582546,49.048767,26.24178
grafo788.16,15.395155,4.0,1.2629373,58.4677,42.605427
grafo789.24,13.638279,0.0,0.0,91.34533,45.76198
grafo790.17,7.9049115,1.0,0.31100485,71.32362,24.021023
grafo791.13,3.1252737,0.0,0.0,45.593746,16.90153
grafo792.13,4.3616133,0.0,0.0,52.15499,18.228643
grafo793.13,7.8991904,2.0,0.58158267,44.65049,22.373648
grafo794.19,10.636767,0.0,0.0,86.64503,32.935833
grafo795.14,8.90985,1.0,0.36095923,53.624092,32.093353
grafo796.14,11.73351,0.0,0.0,53.77182,32.20792
grafo797.14,3.164388,0.0,0.0,54.625885,17.201538
grafo798.26,37.719646,6.0,3.032876,101.00681,63.61566
grafo799.49,113.91335,7.0,2.12819,210.04759,130.3262
grafo800.12,3.2919464,0.0,0.0,53.488556,13.04864
grafo801.13,4.2202573,0.0,0.0,57.84606,15.592579
grafo802.17,11.130397,0.0,0.0,72.35592,32.247467
grafo803.15,8.477325,0.0,0.0,49.531387,26.950985
grafo804.21,8.869926,0.0,0.0,88.40044,26.543585
grafo805.13,11.867049,7.0,1.5429116,41.610455,36.31978
grafo806.15,7.9001102,1.0,0.27197802,49.66195,25.103062
grafo807.12,2.0236616,0.0,0.0,51.83194,14.372264
grafo808.12,4.1476107,0.0,0.0,57.04973,14.674621
grafo809.15,6.798129,0.0,0.0,65.091446,19.270174
grafo810.16,7.642219,0.0,0.0,58.85586,23.459433
grafo811.14,6.697008,1.0,0.20438585,59.748505,29.77217
grafo812.14,4.12336,0.0,0.0,50.2515,23.774755
grafo813.13,8.396623,3.0,1.0383935,51.06403,28.3223
grafo814.14,4.2043276,0.0,0.0,64.11267,15.239882
grafo815.15,4.521539,0.0,0.0,65.81499,18.900328
grafo816.17,9.10519,1.0,0.11278715,69.55065,26.044367
grafo817.18,7.730538,0.0,0.0,78.05366,25.194006
grafo818.13,5.358519,0.0,0.0,52.636703,20.597172
grafo819.38,83.350006,14.0,4.333136,174.08191,132.01245
grafo820.18,11.299939,1.0,0.14882408,63.86705,32.273014
grafo821.16,11.390255,0.0,0.0,69.522575,37.57231
grafo822.11,1.9324207,0.0,0.0,36.520027,16.644691
grafo823.16,6.1688294,0.0,0.0,67.55903,21.437592
grafo824.12,2.7864642,0.0,0.0,48.64766,13.799359
grafo825.15,6.4937215,1.0,0.019804908,57.682575,24.800533
grafo826.22,9.708539,0.0,0.0,89.55446,25.939596
grafo827.12,3.9400067,0.0,0.0,46.27531,17.683453
grafo828.22,12.516418,0.0,0.0,87.671745,29.641163
grafo829.17,9.70318,1.0,0.22218709,65.983765,34.338913
grafo830.27,21.867376,0.0,0.0,119.90721,39.593735
grafo831.16,7.0507097,0.0,0.0,56.70716,25.652092
grafo832.21,18.853012,3.0,0.93148154,79.001495,50.658096
grafo833.13,7.126413,1.0,0.53574824,51.23702,25.906218
grafo834.11,3.7732315,0.0,0.0,42.190296,16.488106
grafo835.23,23.437685,2.0,0.40284264,97.349815,50.517776
grafo836.10,3.472936,0.0,0.0,43.346893,11.822873
grafo837.10,3.5389032,0.0,0.0,41.84094,11.668264
grafo838.16,4.7900934,0.0,0.0,69.40209,16.910791
grafo839.14,4.442583,0.0,0.0,48.133495,20.703724
grafo840.17,11.749474,1.0,0.17586164,63.047832,27.344336
grafo841.14,3.8448014,0.0,0.0,58.575596,16.036459
grafo842.21,17.483797,2.0,0.4606406,83.9083,44.34948
grafo843.14,4.038776,0.0,0.0,60.806725,18.7977
grafo844.12,6.2290025,0.0,0.0,47.207638,25.5892
grafo845.16,5.0494657,0.0,0.0,63.136616,20.76733
grafo846.27,30.292498,2.0,0.9716773,111.879166,65.13982
grafo847.22,25.301384,5.0,1.0767403,92.03334,62.123837
grafo848.13,3.550605,0.0,0.0,49.75587,15.753695
grafo849.11,1.7496977,0.0,0.0,36.856617,13.648429
grafo850.12,2.1597178,0.0,0.0,44.64778,15.488523
grafo851.17,10.720497,2.0,0.7553267,66.96352,29.539198
grafo852.19,14.804283,1.0,0.14986758,80.36477,39.822193
grafo853.16,4.644175,0.0,0.0,65.07061,18.117357
grafo854.12,2.627625,0.0,0.0,48.988537,13.025816
grafo855.15,7.3753605,1.0,0.3652107,55.3893,24.19786
grafo856.11,4.531346,0.0,0.0,36.072018,16.420578
grafo857.11,2.6384935,0.0,0.0,41.538387,12.732595
grafo858.23,12.281321,1.0,0.06693455,86.99943,42.679634
grafo859.30,40.344128,1.0,0.32469514,129.81886,74.465454
grafo860.31,60.28666,2.0,1.0586351,142.82216,84.92522
grafo861.12,3.8693216,0.0,0.0,53.747036,16.817385
grafo862.25,25.211754,0.0,0.0,105.032455,49.052814
grafo863.18,14.711112,0.0,0.0,77.847786,30.748158
grafo864.16,12.51402,2.0,0.51894486,60.695164,34.010468
grafo865.28,35.284836,2.0,1.0537076,122.67284,73.647125
grafo866.19,9.938169,0.0,0.0,84.59327,32.475605
grafo867.12,3.216611,0.0,0.0,54.83529,12.58601
grafo868.12,2.3768957,0.0,0.0,51.0823,13.99346
grafo869.10,2.0983746,0.0,0.0,45.64173,11.485152
grafo870.10,2.8724537,0.0,0.0,41.346977,11.728964
grafo871.14,8.177961,1.0,0.44277823,49.217876,26.633358
grafo872.24,24.013567,2.0,0.8695755,101.821594,53.476368
grafo873.20,22.49295,3.0,1.1018581,84.031845,50.068733
grafo874.20,11.143506,3.0,0.88507164,74.81218,35.156227
grafo875.20,14.281047,0.0,0.0,90.873116,35.90586
grafo876.38,61.59867,7.0,5.3286595,168.7526,93.145226
grafo877.16,5.51488,0.0,0.0,68.78391,22.0539
grafo878.13,6.0665016,0.0,0.0,43.336685,22.91777
grafo879.15,11.486312,1.0,1.0978007,66.66718,34.77635
grafo880.17,6.9056334,0.0,0.0,74.022156,21.000484
grafo881.10,1.1991184,0.0,0.0,47.95916,9.348841
grafo882.26,23.083828,1.0,0.15498653,108.5032,39.397583
grafo883.14,6.326168,0.0,0.0,55.224895,22.155706
grafo884.17,13.541222,2.0,0.43806192,60.765244,37.57522
grafo885.18,11.912259,2.0,0.26366985,72.02451,38.31386
grafo886.15,6.764484,0.0,0.0,60.14174,17.597927
grafo887.13,4.6781664,0.0,0.0,51.529243,20.554632
grafo888.12,4.1590114,0.0,0.0,43.278122,16.9748
grafo889.21,10.604082,1.0,0.26734567,85.46504,42.07506
grafo890.13,4.883706,0.0,0.0,45.413143,20.00977
grafo891.13,3.1726792,0.0,0.0,58.90784,14.779167
grafo892.23,16.87078,0.0,0.0,97.864655,45.51548
grafo893.17,12.418598,3.0,2.5406606,71.37698,34.240776
grafo894.16,12.514612,6.0,1.9641149,54.549843,40.21357
grafo895.12,2.48021,0.0,0.0,55.497612,12.6842
grafo896.16,17.620646,5.0,1.9864457,43.116386,41.931084
grafo897.12,1.9570754,0.0,0.0,51.016277,14.373774
grafo898.10,1.2456192,0.0,0.0,45.999886,10.568667
grafo899.14,3.1440868,0.0,0.0,46.358013,21.396954
grafo900.11,2.6362426,0.0,0.0,39.63363,14.716468
grafo901.21,21.967587,2.0,0.8341728,91.44069,42.934788
grafo902.22,20.234194,0.0,0.0,104.20268,31.746504
grafo903.17,10.247989,1.0,0.12073352,71.264824,25.540558
grafo904.20,10.27962,1.0,0.16650996,84.21455,31.635075
grafo905.15,10.792255,4.0,2.8154619,53.30518,29.59159
grafo906.12,2.2134082,0.0,0.0,55.617664,12.93771
grafo907.10,2.9339857,0.0,0.0,45.266514,11.5168915
grafo908.12,7.165405,1.0,0.099148996,41.42165,21.5546
grafo909.47,101.7307,4.0,1.8806164,202.84998,121.056145
grafo910.10,1.6502653,0.0,0.0,46.69648,10.812026
grafo911.12,3.697611,0.0,0.0,45.39473,17.860346
grafo912.14,4.9508796,0.0,0.0,65.68247,16.544207
grafo913.15,5.4540796,0.0,0.0,60.458145,22.855654
grafo914.26,61.124317,18.0,8.402124,92.659775,103.193436
grafo915.24,29.563486,8.0,5.70303,87.18813,60.323513
grafo916.83,537.3039,64.0,38.57698,353.48184,426.97412
grafo917.17,9.133311,1.0,0.10719066,63.850327,29.601952
grafo918.24,17.213247,0.0,0.0,102.93971,36.003456
grafo919.12,4.062224,1.0,0.054576848,43.140316,18.552546
grafo920.24,18.104845,0.0,0.0,102.95044,39.170616
grafo921.16,6.825827,0.0,0.0,65.38511,24.666302
grafo922.14,11.763313,1.0,0.59760296,54.54443,31.773247
grafo923.17,10.512721,2.0,0.35315052,59.797947,36.209373
grafo924.19,16.245619,1.0,0.43538877,68.82279,35.615623
grafo925.21,20.46661,3.0,0.47607356,82.78105,53.991356
grafo926.14,6.914555,0.0,0.0,60.39857,26.18295
grafo927.11,1.1046761,0.0,0.0,44.98753,11.084699
grafo928.13,7.4680824,1.0,0.025916796,42.860386,22.435408
grafo929.16,11.626562,2.0,0.5904078,57.83552,33.5824
grafo930.13,5.811026,2.0,0.59527814,49.768528,24.715248
grafo931.13,5.3907027,1.0,0.28038839,44.09251,20.747149
grafo932.28,41.002316,6.0,2.2394125,114.02602,75.08245
grafo933.12,3.16539,0.0,0.0,52.195038,12.868627
grafo934.16,10.112656,1.0,0.15403312,61.87956,36.66081
grafo935.21,25.578003,14.0,5.392791,93.33301,73.10705
grafo936.12,2.0595675,0.0,0.0,50.650917,14.293111
grafo937.11,1.8685687,0.0,0.0,49.397717,11.716458
grafo938.10,2.6873746,1.0,0.51767117,31.511177,18.14552
grafo939.15,6.5039525,0.0,0.0,58.302532,21.436012
grafo940.20,8.796675,0.0,0.0,76.786026,30.975683
grafo941.29,38.219814,0.0,0.0,124.941895,76.06991
grafo942.31,28.483437,0.0,0.0,129.14418,59.191387
grafo943.21,21.616848,4.0,1.2692091,84.71891,47.104843
grafo944.14,6.1251197,0.0,0.0,62.37851,17.398535
grafo945.17,15.782814,2.0,0.4548753,69.702805,39.760414
grafo946.22,14.932943,1.0,0.44542658,91.853615,37.939713
grafo947.15,13.642579,6.0,2.7928057,63.144512,40.116886
grafo948.15,7.8509274,1.0,0.0071141575,54.946068,29.743597
grafo949.10,2.2009513,0.0,0.0,47.29535,11.796058
grafo950.19,11.728145,0.0,0.0,86.91572,37.97115
grafo951.13,7.810961,1.0,0.08190066,53.22165,27.498646
grafo952.19,7.7803984,1.0,0.49518648,79.612564,28.502829
grafo953.18,8.475554,0.0,0.0,84.42319,25.721874
grafo954.12,2.012157,0.0,0.0,54.596886,12.499753
grafo955.13,4.4530487,0.0,0.0,59.126698,14.038276
grafo956.14,5.395201,0.0,0.0,52.632774,20.426039
grafo957.12,4.5574946,0.0,0.0,49.126774,11.662772
grafo958.13,4.187664,0.0,0.0,46.5702,17.98434
grafo959.24,14.695595,0.0,0.0,101.93878,38.237415
grafo960.26,19.66803,0.0,0.0,104.48289,40.98313
grafo961.10,1.8734324,0.0,0.0,47.520126,11.480513
grafo962.10,2.4717085,0.0,0.0,41.560314,11.450831
grafo963.19,15.890748,1.0,0.06549211,83.1526,34.884007
grafo964.13,9.564435,5.0,3.308322,45.366596,25.682312
grafo965.15,5.3301415,0.0,0.0,64.89696,20.950554
grafo966.13,2.4153512,0.0,0.0,55.395123,15.373194
grafo967.16,6.1716967,0.0,0.0,64.36558,21.90832
grafo968.13,7.806654,2.0,0.5413365,46.300434,29.14693
grafo969.12,3.2315252,0.0,0.0,50.496838,15.217676
grafo970.12,5.67649,1.0,0.18477717,40.624683,20.586014
grafo971.17,10.950118,1.0,0.3148222,60.0597,32.43345
grafo972.18,4.2111163,0.0,0.0,69.17302,22.34841
grafo973.14,6.0609736,0.0,0.0,67.0492,16.878834
grafo974.14,4.791935,0.0,0.0,66.550545,16.661003
grafo975.36,88.454666,12.0,4.8845577,149.07094,112.107
grafo976.19,17.90628,2.0,0.27755135,68.30256,46.77905
grafo977.19,6.645749,0.0,0.0,86.655106,25.398022
grafo978.10,1.987617,0.0,0.0,45.883095,11.537319
grafo979.13,8.585991,4.0,2.1048667,49.30871,30.801832
grafo980.20,8.645217,0.0,0.0,70.952095,26.505371
